ID_REF,MCM2,DEK,H2AFZ,METRN,NFIB,TPX2,MCM6,TOPBP1,FEN1,TTK,ESR1,MELK,E2F3,CYP2B7P,TP53TG1,RARRES1,ROPN1B,PLCH1,SLC7A8,MLPH,Result
GSM615647,10.53733568,10.63304696,11.83077338,8.73096058,7.969141463,9.96226822,10.24148809,9.455096671,9.345975756,8.073053098,13.84928041,8.691427959,6.562729183,10.4774916,9.566178562,7.009200466,7.616957114,6.957446247,9.204253844,14.52262812,0
GSM615648,10.63370954,10.66788054,12.54016599,9.14942149,11.69385002,10.7938733,10.8170838,9.880334844,10.23648124,8.89379154,8.413574277,9.637791388,9.507615746,9.63351275,9.144092543,11.26603171,11.18387091,8.459774251,7.874493648,10.41981632,0
GSM615649,11.35607747,11.78450009,12.42810605,5.246822608,12.50338912,10.0591893,11.13971556,9.935768832,10.23749147,9.093787679,7.587892328,12.13230464,10.06803243,7.836249596,9.426732567,8.624318327,7.696916321,9.159117466,9.502870424,9.872863993,0
GSM615650,9.752476691,11.68301447,10.96905898,8.55538869,12.25541758,10.39194192,10.53611588,9.504639321,9.266608342,7.930089643,11.73183827,10.32664496,7.576310916,6.534597008,8.995443053,10.7300776,10.21622883,8.454486754,8.305162938,11.9564673,0
GSM615651,10.51768853,12.59217217,12.26663559,9.455924256,12.16942845,10.21421999,11.09269111,9.261861189,9.412814306,9.63912955,7.584681709,10.69269183,9.155701976,7.534270812,8.527394395,11.46764297,11.56915462,7.754603875,8.981290374,11.54917285,0
GSM615652,10.40362428,10.54496605,11.52042693,10.04245222,9.209448763,10.6977661,11.31239674,8.997124803,10.21126776,8.072423671,11.49808467,9.849780278,7.669388048,10.94315822,9.834578976,8.715668008,8.108477167,8.432654284,9.405215951,12.9972813,0
GSM615653,10.07374337,11.1354302,10.95633294,9.66002175,10.41062437,10.51346009,11.27653344,10.14467282,10.0122752,8.690213957,12.48337113,9.237357833,9.012153143,11.83203856,9.639958321,9.164974664,8.101413931,8.119026854,9.876936614,12.04662821,0
GSM615654,10.03468939,10.61144874,12.68078538,9.839458942,6.817789537,9.304326877,9.100087047,8.937367365,10.63732466,8.230314933,13.0801651,8.655667708,7.688879373,14.26761337,9.132558591,4.630466365,6.533964723,7.364057773,9.972843664,13.47923421,0
GSM615655,10.99824826,11.26240411,12.65975919,9.50880706,8.792005942,9.850828931,10.98250069,9.941568073,10.33059891,8.460372786,12.10795592,10.40479289,9.150704167,7.159577543,9.901910091,7.906872438,5.780493622,8.520025615,9.734834554,13.61867014,0
GSM615656,11.14398156,11.97103437,10.92896649,7.325412514,11.68442653,9.437944827,10.97761441,9.808330795,9.471850062,8.23725285,9.795888566,9.342017366,9.219606419,11.4783113,9.539441408,12.41204002,10.72461228,8.869960712,9.535259548,12.4469301,1
GSM615657,10.28721401,11.85859639,12.30080965,8.654265316,10.95968067,10.12889809,10.59666682,9.23674092,9.978549184,8.213322072,9.924258393,9.277864097,8.560377593,8.634367576,9.517228545,9.822125054,10.26872566,8.213209335,9.053184761,9.960651664,0
GSM615658,10.50714632,11.10380964,11.93420209,10.00809848,8.978936816,9.948185764,10.83848181,9.645466408,10.29837418,8.285745486,8.875594497,9.182306203,8.825506076,5.251453292,10.56600947,10.27636307,5.356347687,7.461513006,9.352144737,11.12188335,1
GSM615659,9.745700743,10.4417178,11.71451255,9.770830158,9.325867236,8.599502599,9.823458716,9.266880767,9.644172893,7.702527694,13.980076,8.728431407,8.52344294,8.638578865,10.39125679,9.028326853,7.512129256,7.585679725,10.5076434,13.2134781,0
GSM615660,11.4403832,11.62869988,12.38211234,4.331608114,10.10987095,10.67682808,12.79603043,10.38729571,9.874941738,9.462501628,8.020278694,11.24069366,9.618203825,7.759553959,8.814614172,11.80583132,10.44883506,8.970796283,8.052941986,9.626609613,1
GSM615661,11.24287759,13.71464778,12.58345736,4.767219008,12.5082598,10.95446456,11.16633982,10.85760396,9.535307288,10.23738371,7.861128614,11.43772852,11.677772,8.446483704,9.056418992,9.904968605,11.52432456,8.604248966,8.400830307,10.04972761,0
GSM615662,10.4829546,11.26973806,11.68346312,8.729466314,10.41902434,10.5847901,10.39907622,10.04399809,9.983921582,8.974834409,12.46527609,10.58337685,8.131724084,10.80833721,9.908601996,8.402958063,8.48149093,8.290466269,9.853632261,12.36161973,0
GSM615663,11.27772907,11.31427135,12.46818446,9.392196592,9.416437537,9.928483115,10.95303945,10.05405949,10.01231917,8.421465201,12.21254807,9.773829728,8.2354852,10.04171166,9.603708603,10.33501863,5.409134858,8.21325415,9.792797077,12.44361182,1
GSM615664,9.610957533,10.12196066,11.35623814,9.369857451,9.108526155,9.018944973,10.0387475,9.248918746,9.301503415,8.506467184,10.5662089,8.394068045,8.556947333,9.130925963,9.763306219,9.140998061,5.851753757,7.34283851,8.562204068,12.4790691,0
GSM615665,10.34339612,11.09264103,12.60228929,9.734182851,9.547054683,10.8087347,11.19944578,9.000809089,9.737566548,9.456587906,12.18060145,12.19081646,8.777581704,8.183829973,10.36812558,9.230844537,7.648147511,7.958065726,8.293312413,12.86873072,1
GSM615666,10.33892867,10.90964042,12.20953594,8.088602883,11.90920251,10.98537324,10.66343548,9.566748305,10.06486781,9.793450126,7.910979175,10.60384143,10.24329023,7.545950744,8.95169651,14.03445462,9.791271407,9.75585057,9.089581171,9.560064071,0
GSM615667,9.537088053,11.52378002,11.45866751,7.029481865,10.99770854,9.152571897,10.5780642,9.389208741,9.890363466,8.395105467,9.818943609,9.898765659,9.973402004,8.096025762,9.333214713,10.55236388,6.861067751,9.094339328,8.585615737,12.22596424,0
GSM615668,10.78393635,12.02511754,11.53675777,5.874420624,11.28006307,10.4049018,11.89900334,10.69348855,10.24599831,10.09046721,10.68640454,10.62824814,9.417978751,9.641004929,10.14302432,15.0118335,11.32633261,9.113751812,9.263478965,12.17824067,1
GSM615669,10.39792843,11.54835961,12.48358086,9.938064874,10.00901755,10.19892744,10.97341636,9.735084085,10.08978525,9.519763149,12.44514395,10.49209439,9.284897393,11.51523272,10.83988443,9.12741135,7.301947564,7.878588297,10.44399717,11.91766949,1
GSM615670,9.918445977,10.6606195,11.28592665,10.61863181,10.93113081,9.214780644,9.236471621,9.397652751,9.901546981,8.949737592,12.21713248,8.807148392,9.465759082,10.66396562,10.22566687,7.878897606,7.436168258,8.397905999,10.01550046,12.26515991,0
GSM615671,9.849820655,11.3858702,11.91583843,5.23198079,11.11106957,10.30788769,11.69370328,9.493235611,10.30693022,9.254032454,8.053476948,10.2268009,9.683883809,8.13554851,9.628344773,11.65577117,6.031951914,8.223907865,8.211708162,9.025323147,0
GSM615672,12.07109596,12.25162446,12.87620203,5.025308934,10.74182507,11.15369345,11.54174783,10.10152059,10.89322652,10.49839161,7.873846959,10.86150601,9.956400977,5.760159457,9.274900223,12.32255241,8.436855044,9.420399267,7.851823952,9.722594194,1
GSM615673,9.40565195,10.78211026,12.11849318,7.764049482,7.523461446,9.040898807,9.007675173,9.177610518,9.275076094,8.266879425,13.19271026,9.315636032,8.825077264,7.749171496,9.760794208,7.651885825,7.620919887,8.045835312,8.75582505,12.61647195,0
GSM615674,10.48648464,11.31489158,11.99997223,7.623511251,12.42868193,10.82178312,11.04008516,10.42202697,10.29557832,10.13532556,8.795557002,10.54278429,10.13819894,5.858971648,9.598936501,14.45674549,7.862882302,7.568223516,8.788539946,9.753544726,0
GSM615675,10.06401069,10.3847318,11.82236694,9.427125328,9.862898257,9.737459417,10.1270678,9.095320525,9.872127416,7.560400853,12.51112821,8.691247851,8.810263113,7.757254311,10.17730179,8.866404007,7.380987133,8.116573244,9.542606287,13.64689268,0
GSM615676,11.12559393,11.42415042,12.42887686,8.131735778,10.59596415,11.00834797,11.83337707,9.61156674,10.65094468,9.798816723,9.946336474,10.11103259,9.540753022,6.497345208,8.796564056,10.94665708,9.404015926,9.4257647,8.646459129,9.835733334,1
GSM615677,10.83886357,11.94874699,12.96525966,4.885610121,11.29932724,10.91098063,11.80335436,9.935904788,10.91854328,9.856658366,7.992094782,11.25406979,9.649631998,6.005013198,9.597401188,10.37942234,10.17974658,8.527177246,8.78372228,8.944276082,1
GSM615678,10.56492067,11.21531728,12.2281766,10.6459157,7.777901381,10.34490392,10.7467178,9.907105598,10.33842384,9.543837882,12.49625622,10.40297482,9.792106009,13.94815142,9.390026031,9.635210643,7.625490882,8.781953325,9.990040313,12.1106899,0
GSM615679,10.89695646,10.54583537,11.3656484,9.92252893,9.387168387,9.952088635,10.20271652,9.637497451,9.691502067,8.121960413,12.66480241,9.479354016,8.031423926,7.48750369,10.41606359,6.758205575,5.305838962,6.411854235,11.5493821,13.6124596,0
GSM615680,11.83235357,12.21894279,13.03480068,10.7413186,10.85365308,11.04557399,11.3034572,11.0844716,10.53772272,9.735669355,8.000517844,10.27342312,10.47588786,7.714839856,8.880164009,11.97475107,12.27122482,9.181332234,8.576982825,9.593458383,1
GSM615681,11.46052159,11.74038612,13.0366136,5.735214406,11.57907967,10.75756994,11.94647275,10.41576848,10.03294755,10.08120131,8.313945382,11.0678487,9.367784915,6.044268064,9.370387039,10.65481468,10.70774408,8.565158116,8.121120934,8.855742259,1
GSM615682,10.40999681,10.6186309,12.22241604,10.04578058,9.629880402,10.32850348,10.50099658,9.803047729,9.513666481,8.811724492,11.33525702,9.893009458,8.306893473,10.65472537,10.68364558,7.745067174,7.460939983,6.982720165,11.25669908,13.44400243,0
GSM615683,9.228521773,9.646916634,11.67809651,10.27726313,7.182234541,8.849804713,9.156307419,9.196610661,9.377677053,7.814643758,13.90035582,9.002340256,8.670124063,11.99752354,9.428464194,6.933239501,7.467476791,7.431025479,10.18357258,13.62786064,0
GSM615684,9.5210532,10.49390719,11.33287843,9.808092019,7.662044694,9.467307905,9.006265875,8.897513979,9.295947913,7.457086741,9.325422429,8.651227703,7.536454308,6.929166643,10.10670977,8.065832528,6.37377247,7.287405179,9.467115141,11.82672135,0
GSM615685,10.43363517,9.449995326,11.92323678,11.37268206,6.76918581,9.554984364,10.54150782,9.089497643,9.314369321,6.573460107,13.58994938,8.99138793,7.572621888,13.56579725,10.39030576,4.055833264,8.108384028,8.401953785,9.858955463,13.52161617,0
GSM615686,8.745558454,9.598430013,11.36025256,10.21341362,5.24939083,8.857688193,7.500783166,8.282047648,8.686786374,3.226189467,13.373061,7.749612202,2.114285245,11.41331625,10.04541819,4.074710576,8.337554776,6.457421619,9.490223475,14.26690587,0
GSM615687,10.57807796,11.32823668,12.05890947,9.29180923,9.916549487,10.33732737,11.46133426,9.465091853,10.17689082,7.010035194,8.06197919,9.612895428,8.683988206,5.559959723,10.39149117,9.155739474,10.78477529,7.925849507,8.923088103,10.6787696,0
GSM615688,10.26824017,9.436640283,11.84779735,9.596204582,8.953316604,9.95825651,10.23689711,8.533881831,9.718597317,6.358752507,12.07440833,9.002352445,8.312942218,12.85196171,9.412853089,8.613631832,7.068298948,8.042914085,9.469977562,14.30244765,0
GSM615689,10.94609237,11.89634284,12.31641417,8.206674462,11.18123199,11.30017638,11.38446613,10.6316622,10.26102307,8.598979837,8.874582125,11.13836543,8.977084533,6.364033814,9.461386613,9.666120177,9.01435983,9.004792998,9.574048794,10.7184032,0
GSM615690,10.28941492,6.802665607,11.19505767,10.71541792,8.827053633,9.710591365,9.769583922,9.120722357,6.772908863,4.855552779,12.15947072,10.13235637,2.184412924,9.29490623,10.10234743,9.660222401,8.159435005,8.498355262,11.06806795,14.52789446,0
GSM615691,11.38695652,10.65773444,11.5245536,5.90957967,10.35690699,10.58447555,10.48110919,9.689161883,9.432880507,8.477814606,8.88623706,10.54603045,9.098689425,5.352159932,10.07953819,13.41156396,10.04228193,9.119037439,9.730126304,11.35363955,0
GSM615692,9.694963872,9.81231547,10.91787354,10.60057346,10.38694498,8.868825911,9.673316396,9.303728521,9.047586463,7.036673484,11.74831115,8.610020996,4.525083109,6.520809714,10.54458284,9.716449468,8.943492094,7.214151875,10.65645037,12.81234044,0
GSM615693,10.08530517,9.688301271,11.53632217,11.24544337,8.960178937,10.20139112,10.55054617,8.82494866,9.293009832,7.261363226,12.19602902,8.784815132,8.582024795,9.27380297,10.34857248,6.554346981,8.045664582,7.795783455,11.09258267,13.13270327,0
GSM615694,10.98787752,12.44281007,11.62346335,5.821031828,11.22207664,11.29112234,11.53850748,10.55197069,10.75636901,8.273239993,7.662142177,11.7212497,10.20586868,5.953780815,9.33002843,8.607985036,10.25150775,8.206051722,8.182225459,10.29063785,1
GSM615695,11.36620902,11.02188126,13.04197876,10.00862104,11.85814961,10.99659949,10.93437682,9.856130187,10.62484518,8.651265148,9.443824687,10.81163068,7.931082579,7.345428729,9.453197727,11.15907789,8.812798935,8.569101392,9.636293697,13.04615456,1
GSM615696,11.25866953,11.54477506,11.65218144,7.923317115,10.996877,10.42749195,10.55839187,9.100649376,10.61611576,8.538917598,8.592533038,11.56675741,9.179214444,4.709570063,8.813797451,13.62072876,7.213477835,9.110858522,9.217669191,10.78279178,0
GSM615697,9.98882772,9.601221542,11.95087118,10.39296001,8.907535285,9.51544042,9.97893848,8.795730726,9.779741045,5.39034169,11.61966965,8.356446221,7.447021261,12.0887255,11.09062411,6.924057058,8.493412974,6.917274909,10.16947797,14.14922321,0
GSM615698,9.767098509,8.272039145,10.9883879,12.01145895,8.568532309,5.987425197,9.804127487,8.981255979,9.267247339,7.452051912,13.22364492,9.161147276,9.046360882,10.19684787,10.69908643,4.972173687,6.339818239,8.354173954,10.67519312,14.28805846,0
GSM615699,11.76660874,12.40221421,13.29946619,5.768773166,10.4818699,10.6967339,11.26256472,9.852943233,10.13169756,8.934318474,8.220539923,9.720334729,9.378789483,3.719389383,9.187412522,14.89901022,10.1790237,8.953999049,8.898139094,11.1963167,0
GSM615700,9.374048975,8.80973706,11.09205103,11.60057805,5.010145962,8.537701214,9.401960031,8.96197781,9.101296464,7.080489679,13.5873526,8.759165281,7.489450217,10.59413583,10.30719436,3.761540581,5.832873164,6.855964137,10.06769413,14.28120616,0
GSM615701,11.22506497,11.62495822,12.4666787,9.641456877,9.934361693,10.66148574,11.08514849,9.187514043,10.03530097,8.35355603,8.411292205,10.69739107,8.844983439,6.318254653,9.537455541,14.81855607,8.420167942,9.421981292,9.388270878,11.25700869,0
GSM615702,11.43650707,10.38668296,12.75265284,10.13693351,9.297784275,10.75790682,10.79517247,10.09887893,10.53096293,7.286942869,13.01159336,9.88252396,9.051656999,12.56746091,10.07628101,4.617384826,6.803265231,8.363574005,10.14909642,13.57583869,0
GSM615703,9.968338654,10.00216085,11.42690179,11.13820383,7.921931763,9.04913524,9.452922476,8.986329417,9.922381838,4.041633748,10.69654744,6.120774408,5.69490822,8.815326218,10.5162393,13.52417563,9.005861119,7.784983589,10.95861389,12.82772634,0
GSM615704,8.513675415,9.99114347,11.14445001,9.63823891,8.849917335,7.647811013,9.243331953,8.702101294,9.647764771,1.792949066,12.57401264,8.102327324,7.986542905,10.79617627,10.99212446,9.258863993,6.228100802,7.638816772,10.35698735,12.63998772,0
GSM615705,9.870432337,9.808476544,10.76373559,10.92816189,9.962848607,10.1354033,9.64798764,9.206192981,9.772486979,6.98690342,11.30423275,7.027105568,7.843551168,11.65341719,10.70905427,8.989662446,8.301288385,8.953847964,10.72648834,13.72886464,0
GSM615706,12.48626339,12.3768376,14.63032036,7.396843709,11.5524348,11.34677159,12.09936202,10.58000192,11.39559802,7.890589447,8.226361046,10.67954707,10.49815994,7.72223494,9.253667765,4.559408539,8.853486445,6.438551328,8.430393803,9.961070305,1
GSM615707,11.33093482,11.21106161,12.18767806,10.99938399,9.934095404,10.79329583,10.95886512,10.17065664,10.0073531,5.7001852,10.65009114,10.56674006,8.73574139,8.376008601,9.668101577,10.97124818,7.731044733,8.991887845,10.44417328,13.36236734,0
GSM615708,11.29438338,9.619695936,12.46529219,11.9225321,9.028366055,11.1040593,10.85130719,9.34746459,10.79767622,8.130809731,12.72308575,10.0672439,7.39702617,13.12542665,10.4759417,8.726423935,7.141521403,8.870505101,10.08028577,13.69541527,0
GSM615709,11.04702835,10.16130737,12.18275755,9.477388161,10.72213626,10.24308984,10.69824584,9.666554189,9.868726046,8.552406579,13.44542114,10.32092795,8.327376789,11.38964803,10.09765005,6.921952827,7.682282202,7.21864986,9.484779047,13.43894888,0
GSM615710,10.06649291,9.275960938,10.72666571,10.41935149,8.394114209,9.111247308,9.245707471,8.936020148,8.518557464,6.195513743,12.75491101,7.17500072,4.08276265,11.58778575,10.06435976,4.170997126,4.671701526,6.686205834,10.45648141,15.13701125,0
GSM615711,10.26024285,9.082606531,11.50423865,10.39368936,7.31774227,8.721362249,8.806673527,9.58174795,8.197439094,3.848018779,11.30817439,8.209074909,6.993971865,11.73748132,9.786567526,4.626790178,6.104430701,7.321951333,11.15942227,14.0062195,0
GSM615712,10.9948955,11.8988214,11.76843462,9.693791598,10.17294026,11.69322857,10.92224497,9.972484577,9.64722079,8.725884425,9.357243488,10.55421164,9.739132837,8.317313631,9.690129067,3.228344659,11.5224184,8.673452212,7.525485841,10.90764061,0
GSM615713,9.403692607,10.12634366,11.17462694,10.65156143,6.039949114,8.062339622,9.65759398,9.015267147,8.141042356,4.392719238,12.98536583,7.819913492,6.514836255,8.660683789,10.43435318,2.737701936,6.63321843,6.74727823,10.95190734,13.61497117,0
GSM615714,10.62477034,12.70687919,11.80154766,6.725676304,10.33316328,10.84051779,11.2172467,9.955087143,10.13775,9.098239029,8.765035901,9.593641633,9.638083567,5.999987133,9.022022171,10.70330358,9.824235206,7.886201605,9.503545821,10.66268843,0
GSM615715,11.23600109,11.51805146,11.89278476,4.989639314,11.28077389,10.80587246,11.15590518,10.06425417,9.681873907,9.902724241,8.812840552,11.20215703,9.771278648,6.577801777,9.275633977,13.01681072,9.510745001,8.845663425,8.078068159,9.455110665,0
GSM615716,11.71963765,12.14133164,12.70897411,7.634063248,12.19261135,10.62508816,11.30228018,9.702935231,9.632082215,9.982877937,8.99465849,11.23943662,9.727618618,5.445192038,9.240228552,12.53692134,10.68732644,8.422946868,8.303530526,9.737236167,0
GSM615717,9.828623204,10.73455024,10.61860143,8.424331439,11.43261492,8.850200763,9.582947768,9.023063084,9.044234121,6.685753751,11.52382481,7.825476279,8.31535436,11.77245458,10.23652139,10.0633214,9.55873388,8.10827895,9.61092852,12.49988564,0
GSM615718,10.57803542,10.14470395,12.05453319,9.729943654,8.378654794,9.003410052,10.3271935,9.360331948,9.569918616,6.143361928,12.79841359,8.977235541,7.820724999,9.369382172,9.953135025,9.510712187,7.468001632,7.459653569,9.405655382,13.25036893,0
GSM615719,9.270705655,11.09221874,10.68804055,9.943908857,9.577672535,8.590159889,9.37458514,9.218225273,8.187348183,5.724175823,13.1634105,8.464685862,8.450256609,9.867188669,9.946246432,8.06256072,7.436205351,6.820334458,11.02491312,14.74730418,0
GSM615720,10.70838684,10.27099937,11.7861249,10.70336755,10.79787597,9.789505438,10.66406377,9.276778491,8.709271474,5.371141852,12.45613379,9.675737323,8.071185715,13.15486453,9.894397007,6.817602783,7.683870313,7.833897452,9.27745393,14.29645587,0
GSM615721,10.28015647,11.01050502,10.44414597,8.978836252,8.778864612,8.896657465,9.594523062,9.69246469,8.650839636,7.236951815,13.48649051,9.172549229,7.227032663,9.977641604,10.99260597,8.874116104,7.082986536,7.99749212,11.12011367,14.21533201,0
GSM615722,9.482287215,9.725062577,12.02080162,11.2532593,10.5542778,9.851806561,10.06957741,9.288414934,9.066364032,7.495790488,12.14772335,9.991041719,6.22210129,12.43523443,10.56801439,7.511483528,5.509981115,7.546684551,11.36069717,13.62562855,0
GSM615723,11.09334179,11.46273583,13.30600808,11.04633542,10.59088254,9.913204876,10.45554155,9.829582277,10.86671883,8.302575811,12.34478983,10.22177902,9.479869384,9.301147246,9.5426391,8.403398234,7.598388143,8.250949501,8.62184201,12.54740323,1
GSM615724,10.49954606,11.30458465,12.71490278,9.206736598,11.90902645,10.45925591,10.87023901,9.489603672,10.31891583,8.034383502,15.23544709,10.060218,8.434923701,12.36054597,9.369828014,10.4905546,8.188059944,7.544236583,9.297184311,12.99181924,1
GSM615725,10.07701026,10.00310167,12.55775498,9.646321081,10.22827382,10.11979514,9.710639374,8.935724461,10.282679,8.29137033,12.15553335,10.40108908,8.000059257,10.30254508,10.04744471,7.073497176,6.012758666,7.700030986,9.808006851,12.61252388,0
GSM615726,10.3437353,10.20585162,12.67456014,9.816108522,8.834162243,10.31157943,9.511392543,8.816980029,8.508728127,7.891626479,14.44121779,9.032270773,8.193207011,11.71980881,10.25462596,6.090834952,6.35958571,7.616303891,9.551520183,12.1315242,0
GSM615727,11.59173699,13.01995874,12.6563508,7.826088619,12.5429657,11.31089515,11.97875086,9.653173184,9.922293507,9.369009157,9.234976941,10.57434757,9.705937074,6.310440408,9.850282016,12.21955652,9.113012808,9.726057431,9.501943812,10.46765724,1
GSM615728,11.18887493,11.11132657,12.29658512,11.0241634,12.01493251,10.11415588,11.72017106,9.032835594,9.75912764,8.935440379,9.49477228,9.687011417,9.889669832,7.478406422,9.38610484,9.916272597,8.668524047,8.883594749,8.583843352,9.276451608,0
GSM615729,10.1966075,10.36980493,11.08525399,9.284808775,11.44667476,9.791711761,9.642679467,8.743258342,6.992695893,8.772481093,13.77870115,5.613485476,8.525290978,9.446562516,10.65226173,9.616994525,5.755195346,7.536325758,10.65423391,13.65108519,0
GSM615730,12.42108538,13.26460744,13.00182924,5.383234929,10.54862179,10.36123147,11.12598009,9.776797545,10.7184777,10.17979149,7.949165328,11.06506579,10.28105357,5.868990146,9.80252321,10.0176001,8.155015582,7.88971583,8.074727866,8.930087039,0
GSM615731,10.131449,10.4249945,12.267274,8.513524454,8.840868987,9.463083752,9.855132174,9.003223336,8.963956095,8.515661048,14.69327844,8.31909982,8.275245761,10.52241641,9.987660999,8.151881827,7.499249549,8.192537501,9.594952289,12.32068632,0
GSM615732,10.33781804,11.45775681,12.04054204,9.569754829,10.60596083,9.837111899,11.04554949,9.420940297,10.0640353,8.716753326,8.508838639,10.39034649,9.810382109,6.631914307,8.599553822,14.92847585,8.54052131,8.223865967,9.697328418,9.811149564,0
GSM615733,11.6097627,12.46280619,11.72780468,9.117299501,12.37696659,10.67168778,12.28149022,9.838090478,10.63402905,9.836871881,8.642738086,10.48257507,10.60322114,6.778293535,9.196921125,12.79063158,10.69646745,8.065299357,8.152296053,10.87817716,1
GSM615734,9.993927552,10.15459941,11.38078463,11.53302893,8.862081831,8.98145584,9.654354416,8.905020234,9.223698889,6.263741377,12.68391659,8.891679853,7.723899204,8.491789691,10.07359197,6.254582924,6.302014125,7.521744885,10.80194052,13.75779012,0
GSM615735,11.14421856,10.51616705,12.70372334,9.363398841,10.05160963,10.36556108,10.53916837,9.416735569,10.66080466,7.742132421,11.92265599,9.85649885,8.462091087,10.59346142,9.803076407,8.842991983,4.215023791,9.133753395,10.70244857,12.55048625,0
GSM615736,11.24339894,12.6299526,12.86747297,10.28546317,9.656809372,10.79060582,10.74669806,9.609404488,10.13904439,8.620237,13.2357554,9.413882201,10.09502875,12.91993599,10.06916856,7.551159221,6.438495884,8.060494353,9.847380523,13.21824833,1
GSM615737,12.45155279,12.14076706,12.62720427,6.560083569,10.91356646,11.40600821,12.53669191,9.778854847,11.4573918,9.666562232,9.365825858,11.173735,9.472330094,7.669343157,8.702531399,7.446558418,10.88229637,8.908474172,8.479985031,9.474641135,1
GSM615738,10.50050135,9.977749564,12.28015351,11.10476296,9.752492648,8.872524128,10.38223173,9.569176661,9.173617624,7.25128043,14.05138832,8.70414166,7.840766215,11.15695021,10.93753368,8.075766431,6.829469523,7.359350634,10.45118217,13.24058562,0
GSM615739,12.4800265,12.69197767,12.27882538,6.108500497,4.974590938,11.55108521,12.35275659,10.19798856,11.0448436,10.18149604,8.435901044,10.95295694,9.830666469,7.491419479,9.493150303,8.709548302,7.808177522,8.139595823,10.45951562,11.25362047,0
GSM615740,9.899288107,10.77887989,11.15437069,9.980946769,10.1925256,9.465398861,9.514517366,9.185199999,8.940442885,7.608495983,12.867375,9.832713642,8.29097693,10.21769758,9.904015152,8.84081853,8.038012794,8.338958797,10.20418807,13.3039895,0
GSM615741,10.94221099,11.95524408,13.26774752,7.853160831,11.76501054,10.8058116,10.91821018,9.394564097,10.2485272,9.701367113,9.419759529,11.41496954,9.456713366,5.677195995,8.591896316,11.44579757,9.389747968,9.434422617,8.836096238,9.299465849,0
GSM615742,11.34729454,11.46880666,12.10689101,8.231827395,9.360950419,10.42391382,11.02056171,9.371929018,10.05324623,5.891915621,8.825916299,9.506837056,8.454508335,7.685850874,9.535021944,11.29871326,8.445848226,8.268624278,9.812689965,10.35041892,1
GSM615743,10.56183345,9.001544733,11.38827499,12.03695013,9.851938755,9.788374451,9.182907092,8.397059258,9.756352416,8.118024646,13.1517447,9.011513865,6.877475048,10.58127091,9.892611939,5.491069828,7.948589557,8.284684329,11.48097164,13.67650577,0
GSM615744,10.06678483,10.80895428,12.16639347,7.592485579,11.39943731,9.903431344,10.39384266,9.403749761,9.902197991,7.16704822,9.853023928,9.813610148,9.071504982,6.318485317,9.791789109,8.24084139,10.09214186,8.404713948,9.228220145,11.5064212,1
GSM615745,11.17486026,9.845261549,12.05370852,10.93705094,9.567850602,10.15090831,10.77185762,9.40682808,9.630590965,7.655562137,12.35228154,9.050799636,5.103039936,13.73876868,11.6132984,8.738994386,7.914253386,8.002014532,11.20158627,13.99323744,0
GSM615746,10.83264742,12.35679613,11.83341897,9.8222591,12.44451045,10.71002197,10.47450614,8.897774806,8.201536108,8.468230171,8.921562896,8.523938048,8.874383396,5.076192909,10.263399,4.277978413,10.93732619,7.955587689,9.470336292,11.11217385,0
GSM615747,9.520081965,11.34121384,10.76316202,9.130506131,11.14828554,9.513737042,8.884451287,8.924118231,8.101434558,7.145839701,12.78753033,8.653360819,6.995832218,12.27500888,10.25774119,10.59220679,8.936480492,8.286348415,9.430521403,13.8805276,0
GSM615748,10.87506771,11.76489339,10.99525399,7.48195713,12.26346934,10.45354661,10.3967406,9.583180519,10.4609479,8.8505886,9.335940178,10.05154304,9.124474567,4.838380921,10.01163418,13.69752536,8.452870153,8.451983336,8.914112638,10.11432225,1
GSM615749,10.60583984,9.71465864,11.9569437,11.65236023,8.875910724,10.0180717,10.31140311,8.791613798,9.73557547,6.62432465,12.9467618,9.770523943,6.652256899,13.62636528,9.876780361,8.258946448,6.635668631,6.650236745,10.72836329,13.99132381,0
GSM615750,9.800492254,9.883272458,11.52701742,10.71478379,8.555348146,9.744763943,10.29587624,6.997740841,9.058549554,5.378807931,12.04520508,8.489539296,7.392841689,10.3981891,10.35236296,3.735963626,2.733910135,7.644875468,10.38700078,14.48741907,0
GSM615751,10.10244452,10.75581132,11.76351311,10.8387878,9.103487005,9.785193487,9.570504324,9.752849112,9.816717511,5.592979777,12.50806159,8.588829786,7.76791154,12.85100179,10.05656144,8.322178277,4.899548976,6.815141547,10.32714277,13.41433949,0
GSM615752,9.576644353,10.90142307,10.86059756,9.961626254,9.119346403,9.990100559,8.307664921,9.139874753,8.951320761,6.686623985,14.23739141,7.086976711,8.241163287,12.21386662,10.34902695,7.339588091,8.551077385,7.277098826,10.76330603,13.57182107,0
GSM615753,11.9220535,13.64381026,12.1851357,8.663408781,7.543583745,11.17342448,11.01129986,9.652855497,11.04682589,8.113854094,12.78531711,9.653936321,3.495190433,6.722580706,9.574782851,5.472914141,7.501693515,7.812416916,9.464437527,12.96704121,0
GSM615754,10.68899073,10.45646255,11.3847678,7.082895688,11.37347973,10.83695677,10.18950237,9.577859683,8.879798682,7.875488411,10.38041093,9.170778666,8.627328919,5.808840604,9.407432991,10.61915067,7.927900534,8.238359308,9.687244872,12.48889585,0
